userId,name,email,birthDate,isPremium,interests,totalSpent,createdAt
USR00216,Sergio Delgado,sergio.delgado515@yahoo.com,1991-10-15,false,cine|cocina|música|tecnología,439.55,2022-02-24
USR00217,Ana Castro,ana.castro543@hotmail.com,1994-06-20,false,juguetes|gaming|música|hogar,3997.91,2019-08-18
USR00218,César Cruz,cesar.cruz590@proton.me,1996-04-17,false,arte|música|juguetes|gaming|fitness,13709.7,2019-04-26
USR00219,Carmen Espinoza,carmen.espinoza361@icloud.com,1978-11-12,false,juguetes|viajes|mascotas,7356.55,2020-01-05
USR00220,Ana Cruz,ana.cruz617@gmail.com,1979-11-19,false,tecnología|automóviles|mascotas,12096.68,2022-10-27
USR00221,Carmen Rivera,carmen.rivera941@gmail.com,2002-12-21,false,moda|tecnología|libros|belleza,14408.38,2023-03-11
USR00222,Carmen Ibáñez,carmen.ibañez406@yahoo.com,1971-02-14,false,fitness|fotografía,10985.28,2023-11-25
USR00223,Octavio Vega,octavio.vega665@proton.me,1991-06-03,false,música|belleza|arte|gaming,5675.76,2022-04-21
USR00224,Diego Rivera,diego.rivera747@icloud.com,1966-06-15,false,juguetes|cine,9035.83,2025-11-09
USR00225,Roberto Paredes,roberto.paredes580@yahoo.com,1998-06-08,true,mascotas|libros,3569.94,2022-08-01
USR00226,Andrés Paredes,andres.paredes907@gmail.com,1976-11-24,false,fitness|electrónica,3743.11,2019-10-05
USR00227,Sergio Ortiz,sergio.ortiz806@outlook.com,1984-08-28,false,tecnología|moda,14536.53,2023-08-23
USR00228,Sandra Moreno,sandra.moreno360@gmail.com,2000-11-07,true,hogar|mascotas|gaming|música|electrónica,4423.63,2022-07-29
USR00229,Fernando Pérez,fernando.perez76@icloud.com,1969-03-06,false,música|cine|oficina|deportes,8910.46,2025-11-18
USR00230,Héctor Figueroa,hector.figueroa32@yahoo.com,1974-03-22,false,música|jardín|oficina|moda|hogar,6139.2,2025-03-19
USR00231,Raúl Herrera,raul.herrera272@outlook.com,1990-08-25,false,fotografía|gaming|hogar|moda,2303.85,2023-01-17
USR00232,Carlos Gutiérrez,carlos.gutierrez90@gmail.com,1974-04-14,false,oficina|mascotas|viajes|hogar,9572.86,2019-12-02
USR00233,Héctor Sánchez,hector.sanchez316@hotmail.com,1981-08-23,false,mascotas|oficina|cocina|deportes|cine,5541.02,2023-12-31
USR00234,José Ortiz,jose.ortiz451@proton.me,1994-12-10,true,cocina|gaming|oficina|moda|libros,1285.61,2022-11-09
USR00235,Iván Navarro,ivan.navarro995@icloud.com,1983-10-12,false,belleza|moda|cine,8590.71,2021-08-23
USR00236,Héctor Jiménez,hector.jimenez81@outlook.com,1972-10-03,false,moda|automóviles|juguetes|libros|hogar,14582.47,2021-02-28
USR00237,Diego López,diego.lopez434@proton.me,1971-08-20,false,jardín|viajes,4796.24,2019-10-02
USR00238,Laura Moreno,laura.moreno570@gmail.com,2000-04-13,false,belleza|fitness|cocina|automóviles|electrónica,1687.78,2020-09-04
USR00239,Valentina Delgado,valentina.delgado603@gmail.com,2000-03-31,false,hogar|juguetes,13012.13,2022-11-09
USR00240,Javier Ortiz,javier.ortiz393@outlook.com,1971-06-15,false,juguetes|mascotas|moda|música|cocina,581.74,2022-09-19
USR00241,Hugo Morales,hugo.morales51@yahoo.com,1977-07-30,false,cocina|arte|tecnología|fitness|fotografía,12873.52,2020-02-07
USR00242,Roberto Ramírez,roberto.ramirez308@outlook.com,1974-06-26,false,fitness|cocina|jardín|deportes|viajes,11114.17,2024-10-16
USR00243,Monica Martínez,monica.martinez528@outlook.com,1971-02-01,true,deportes|fotografía|automóviles,2606.06,2021-04-02
USR00244,Ana Morales,ana.morales34@outlook.com,1987-08-29,false,moda|arte|viajes|cocina|juguetes,9531.15,2020-05-22
USR00245,Beatriz Rodríguez,beatriz.rodriguez248@icloud.com,1989-09-25,false,mascotas|electrónica|música|oficina,5163.74,2021-11-25
USR00246,Silvia Espinoza,silvia.espinoza93@icloud.com,1999-12-25,false,tecnología|cine|moda|música,12856.67,2021-07-11
USR00247,Beatriz Díaz,beatriz.diaz276@proton.me,1972-10-08,true,automóviles|tecnología|juguetes|mascotas|libros,3356.55,2025-10-27
USR00248,Gabriela Figueroa,gabriela.figueroa991@yahoo.com,1974-10-16,false,jardín|cine|arte|electrónica,4532.18,2024-11-02
USR00249,Mariana Romero,mariana.romero599@proton.me,2002-10-30,false,tecnología|automóviles,8421.86,2025-08-29
USR00250,Rafael Vargas,rafael.vargas306@yahoo.com,1977-05-27,false,mascotas|deportes,12922.37,2021-12-05
USR00251,Luz Figueroa,luz.figueroa976@gmail.com,2001-02-17,false,viajes|libros|automóviles|gaming,9907.95,2020-07-27
USR00252,Raúl Rodríguez,raul.rodriguez672@proton.me,1966-08-02,false,fotografía|cocina|jardín|cine|automóviles,5147.51,2021-06-29
USR00253,Beatriz Herrera,beatriz.herrera654@yahoo.com,1969-05-19,false,arte|automóviles|fotografía|música|juguetes,1919.16,2021-11-25
USR00254,Raúl Muñoz,raul.muñoz782@yahoo.com,1975-01-08,false,fitness|deportes|gaming,6307.09,2022-09-19
USR00255,Monica Ortiz,monica.ortiz600@proton.me,1991-03-07,true,electrónica|hogar|mascotas|moda,7083.3,2021-03-07
USR00256,Mauricio Sánchez,mauricio.sanchez889@hotmail.com,1973-12-26,false,automóviles|fotografía|jardín|moda|libros,6137.88,2025-05-21
USR00257,Patricia Torres,patricia.torres324@proton.me,1972-12-07,false,deportes|mascotas|fitness,9517.48,2019-01-20
USR00258,Eduardo Reyes,eduardo.reyes215@gmail.com,1970-10-22,false,juguetes|música|mascotas,9502.31,2023-07-11
USR00259,Claudia Castro,claudia.castro393@hotmail.com,1997-10-11,false,moda|belleza,14251.03,2022-08-12
USR00260,César Fuentes,cesar.fuentes196@hotmail.com,1996-02-10,false,tecnología|gaming,4681.38,2020-02-25
USR00261,Pablo Ríos,pablo.rios603@yahoo.com,1985-06-14,false,música|deportes|moda|fotografía,6504.98,2020-07-02
USR00262,Natalia Vega,natalia.vega368@hotmail.com,1975-01-24,false,música|cine|tecnología,3167.85,2019-03-31
USR00263,Fernanda Ríos,fernanda.rios174@outlook.com,1993-09-22,false,arte|moda,11568.74,2025-12-27
USR00264,Ana Núñez,ana.nuñez50@proton.me,1970-03-13,false,tecnología|moda,6664.71,2020-05-21
USR00265,Verónica Ortiz,veronica.ortiz486@outlook.com,1994-09-06,true,viajes|tecnología|fotografía,9937.24,2022-01-10
USR00266,Mariana Núñez,mariana.nuñez718@proton.me,1992-09-16,true,jardín|hogar|automóviles,4240.6,2020-03-11
USR00267,Sandra Gómez,sandra.gomez624@yahoo.com,1996-07-22,false,cocina|automóviles|viajes,4430.27,2019-06-11
USR00268,Verónica Vega,veronica.vega933@gmail.com,1965-07-28,true,mascotas|fitness|gaming,13603.2,2025-06-09
USR00269,Ernesto Vega,ernesto.vega153@proton.me,1997-06-17,true,automóviles|deportes,13571.69,2021-08-04
USR00270,Patricia Vargas,patricia.vargas271@yahoo.com,2000-12-16,false,moda|hogar|música|oficina|fotografía,6389.93,2020-04-19
USR00271,Miguel López,miguel.lopez10@outlook.com,1992-11-22,false,música|fitness|arte,13177.13,2020-01-16
USR00272,Monica Ruiz,monica.ruiz188@outlook.com,1977-03-12,false,cine|oficina,10348.54,2024-05-12
USR00273,Javier Salinas,javier.salinas908@hotmail.com,1969-08-27,false,hogar|libros|moda,13668.4,2024-05-31
USR00274,Arturo Rojas,arturo.rojas449@icloud.com,1966-04-18,false,oficina|cine|arte,7246.19,2024-06-22
USR00275,Sofía Navarro,sofia.navarro452@proton.me,1979-02-05,true,deportes|cocina,10568.52,2024-11-19
USR00276,Adriana Delgado,adriana.delgado742@proton.me,1996-06-05,true,fitness|automóviles|juguetes,6492.72,2021-10-15
USR00277,Héctor Álvarez,hector.alvarez680@icloud.com,2003-01-29,false,libros|belleza|moda|tecnología|música,12778.07,2020-11-08
USR00278,Luis Vega,luis.vega329@icloud.com,1974-12-28,false,fitness|cocina|moda,6049.15,2021-08-20
USR00279,Laura Aguilar,laura.aguilar455@outlook.com,1998-06-06,true,deportes|mascotas|electrónica|fitness|hogar,1539.65,2023-08-16
USR00280,José Muñoz,jose.muñoz563@icloud.com,1990-03-24,false,deportes|fotografía,9818.94,2024-02-12
USR00281,Natalia Castillo,natalia.castillo846@yahoo.com,1990-02-16,false,gaming|electrónica,10749.87,2023-01-28
USR00282,Carmen Medina,carmen.medina117@yahoo.com,1980-12-06,false,gaming|tecnología,8215.36,2023-03-12
USR00283,Hugo Pérez,hugo.perez47@gmail.com,1976-05-29,false,mascotas|libros|jardín,2813.15,2023-05-29
USR00284,Camila Aguilar,camila.aguilar845@gmail.com,1993-05-29,true,fitness|hogar|jardín,11582.18,2024-01-20
USR00285,Patricia Ibáñez,patricia.ibañez604@proton.me,1967-03-07,false,mascotas|tecnología|automóviles,12582.24,2024-06-01
USR00286,Mauricio Rivera,mauricio.rivera709@proton.me,1991-12-10,false,libros|hogar|cine,7561.65,2023-04-25
USR00287,Javier Núñez,javier.nuñez938@yahoo.com,1985-04-25,false,cocina|cine|fitness,2072.7,2025-10-03
USR00288,Hugo Ríos,hugo.rios307@icloud.com,1997-01-17,false,belleza|viajes|juguetes|oficina,10299.17,2020-06-27
USR00289,Carmen Salinas,carmen.salinas999@proton.me,1970-03-06,false,automóviles|belleza|fitness,8434.2,2025-07-15
USR00290,Arturo Ibáñez,arturo.ibañez728@gmail.com,1982-02-01,false,belleza|fotografía|jardín|tecnología|hogar,795.97,2019-08-20
USR00291,Jorge Reyes,jorge.reyes769@gmail.com,1995-12-24,false,fotografía|cocina|libros,3060.01,2025-01-25
USR00292,José Álvarez,jose.alvarez834@icloud.com,2000-03-08,false,hogar|belleza|gaming|cine|juguetes,10394.04,2019-07-12
USR00293,Pablo Moreno,pablo.moreno427@hotmail.com,1992-11-02,false,belleza|moda|tecnología|cocina,12449.75,2023-02-15
USR00294,César Guerrero,cesar.guerrero560@hotmail.com,1995-08-16,true,viajes|fotografía|electrónica,2804.65,2020-12-12
USR00295,Silvia Ríos,silvia.rios123@hotmail.com,1991-03-14,false,moda|jardín|cocina|belleza|libros,84.68,2024-03-25
USR00296,Carmen Torres,carmen.torres41@outlook.com,2000-06-07,false,fitness|moda|fotografía,1093.21,2022-07-25
USR00297,Lorena Cruz,lorena.cruz980@hotmail.com,1983-08-29,false,automóviles|deportes|oficina,1379.18,2021-06-25
USR00298,Camila Ibáñez,camila.ibañez340@outlook.com,1990-03-07,true,arte|fotografía|viajes|automóviles,1720.83,2022-11-18
USR00299,Eduardo Morales,eduardo.morales927@gmail.com,1982-04-24,false,moda|fitness|cine,8103.56,2022-03-04
USR00300,María Fuentes,maria.fuentes842@gmail.com,1978-04-19,false,automóviles|oficina|electrónica|mascotas,4804.69,2019-12-04
USR00301,Miguel Flores,miguel.flores995@proton.me,1993-03-28,false,deportes|viajes,12974.26,2023-10-04
USR00302,Miguel Díaz,miguel.diaz551@gmail.com,1968-12-04,true,deportes|libros|tecnología|electrónica|fitness,814.02,2021-10-28
USR00303,Verónica González,veronica.gonzalez589@outlook.com,1993-04-09,false,cocina|jardín|cine,6495.38,2019-03-11
USR00304,Pablo Rojas,pablo.rojas122@proton.me,1991-04-09,true,oficina|deportes,10513.23,2019-10-25
USR00305,Sergio Ríos,sergio.rios109@outlook.com,1982-09-22,true,fotografía|deportes|oficina|electrónica,7109.82,2024-12-25
USR00306,Roberto Ramírez,roberto.ramirez765@gmail.com,1989-10-30,false,belleza|fotografía|libros|juguetes|arte,1848.53,2019-01-21
USR00307,Arturo Núñez,arturo.nuñez404@proton.me,1998-04-05,false,fotografía|viajes,3176.05,2024-09-30
USR00308,Valentina Flores,valentina.flores189@gmail.com,1973-02-19,true,oficina|cocina|viajes,12770.82,2025-02-26
USR00309,Patricia Salinas,patricia.salinas563@yahoo.com,1969-05-28,false,fotografía|deportes,10883.84,2024-06-18
USR00310,Natalia Álvarez,natalia.alvarez132@hotmail.com,1979-04-04,false,hogar|fotografía|deportes,6759.69,2025-11-29
USR00311,Ernesto Jiménez,ernesto.jimenez711@yahoo.com,1984-03-19,false,juguetes|oficina|arte,72.48,2021-10-05
USR00312,Roberto Figueroa,roberto.figueroa758@outlook.com,1984-12-23,false,cocina|arte|libros|fitness|mascotas,11621.5,2024-06-17
USR00313,Verónica Pérez,veronica.perez180@icloud.com,1973-10-24,false,cocina|libros,11003.17,2019-11-10
USR00314,Raúl González,raul.gonzalez914@icloud.com,1990-12-20,false,automóviles|tecnología,11538.0,2021-05-21
USR00315,José Muñoz,jose.muñoz267@hotmail.com,1985-11-05,true,libros|arte|cine|gaming|fotografía,5951.78,2024-08-18
USR00316,Carlos Ibáñez,carlos.ibañez245@hotmail.com,1973-01-14,false,automóviles|libros|electrónica,11038.8,2024-06-03
USR00317,Sergio López,sergio.lopez225@gmail.com,1994-12-29,false,gaming|deportes|cocina|arte|oficina,7768.28,2023-01-19
USR00318,Pablo Castro,pablo.castro940@proton.me,1976-10-24,false,moda|oficina|fitness|hogar|cocina,5649.89,2023-03-31
USR00319,Monica Guerrero,monica.guerrero670@outlook.com,1974-12-31,false,automóviles|cocina,5293.47,2022-11-14
USR00320,Sandra Castro,sandra.castro909@outlook.com,1972-06-06,false,automóviles|libros,1156.32,2022-02-24
USR00321,Camila Torres,camila.torres192@outlook.com,2001-05-22,false,arte|hogar|gaming,10803.83,2024-05-26
USR00322,Beatriz Castro,beatriz.castro491@gmail.com,1975-12-07,true,juguetes|música|jardín,1918.28,2025-08-23
USR00323,Andrés Ramírez,andres.ramirez645@gmail.com,1972-06-18,false,juguetes|libros,13836.7,2024-10-17
USR00324,Andrea Núñez,andrea.nuñez993@hotmail.com,1985-02-24,false,fotografía|deportes,13009.54,2020-11-29
USR00325,Roberto Navarro,roberto.navarro616@yahoo.com,1972-07-10,false,juguetes|música|automóviles,13835.28,2025-09-09
USR00326,Fernanda González,fernanda.gonzalez236@icloud.com,2003-07-24,false,cine|libros|hogar|tecnología|viajes,12397.71,2025-10-16
USR00327,Miguel Rivera,miguel.rivera488@gmail.com,1969-03-07,false,belleza|automóviles,9890.89,2025-10-07
USR00328,Iván García,ivan.garcia919@hotmail.com,2000-12-27,false,automóviles|jardín|arte|moda|juguetes,11843.33,2023-04-11
USR00329,Sergio Guerrero,sergio.guerrero824@yahoo.com,1986-05-28,false,jardín|libros,13651.28,2019-12-10
USR00330,Ricardo Núñez,ricardo.nuñez898@icloud.com,1965-04-28,false,cocina|viajes|tecnología|belleza|hogar,9818.19,2022-07-17
USR00331,Javier Castillo,javier.castillo110@yahoo.com,2003-05-09,false,jardín|juguetes|cocina,8470.05,2025-11-11
USR00332,Paula Rojas,paula.rojas407@outlook.com,1973-01-07,false,jardín|belleza|juguetes,8386.41,2024-06-04
USR00333,Fernando Jiménez,fernando.jimenez592@outlook.com,2000-02-17,false,cine|libros|hogar|gaming,1504.18,2024-09-13
USR00334,Andrea Ruiz,andrea.ruiz821@proton.me,1965-03-28,true,música|cine,12348.83,2024-04-15
USR00335,Rafael Gutiérrez,rafael.gutierrez91@yahoo.com,1968-08-04,true,cocina|gaming,10867.42,2023-06-30
USR00336,Mariana Salinas,mariana.salinas534@outlook.com,1965-06-25,false,oficina|moda|música|mascotas,12758.51,2024-10-23
USR00337,Ricardo Gómez,ricardo.gomez35@yahoo.com,1975-09-25,true,oficina|música|moda,14634.69,2019-12-22
USR00338,Paula Romero,paula.romero362@proton.me,1996-07-25,true,cine|juguetes|viajes|automóviles|tecnología,13787.66,2025-03-01
USR00339,Ricardo Muñoz,ricardo.muñoz937@outlook.com,1983-02-14,true,arte|cocina|gaming|viajes,3916.61,2023-07-26
USR00340,Mauricio Pérez,mauricio.perez573@yahoo.com,1970-04-02,false,automóviles|fotografía,13141.7,2025-06-12
USR00341,Fernando Espinoza,fernando.espinoza454@proton.me,1985-09-01,true,juguetes|mascotas|gaming|fitness|electrónica,7229.55,2021-11-22
USR00342,Luis Moreno,luis.moreno649@yahoo.com,1988-03-03,true,gaming|fitness|jardín,10512.28,2021-12-14
USR00343,Daniela Vargas,daniela.vargas96@yahoo.com,1980-11-10,false,fitness|deportes|belleza|música|mascotas,13414.74,2022-01-07
USR00344,Isabella Rojas,isabella.rojas953@proton.me,1975-11-10,false,mascotas|viajes|gaming,3101.68,2021-04-10
USR00345,Daniela Campos,daniela.campos365@proton.me,1994-10-05,false,hogar|oficina|deportes,9207.4,2025-01-26
USR00346,José Castro,jose.castro381@hotmail.com,1999-04-14,false,mascotas|juguetes|cocina|oficina,5968.19,2025-06-20
USR00347,Diego Martínez,diego.martinez539@outlook.com,2003-08-06,false,mascotas|belleza|moda|automóviles|arte,6857.94,2020-05-08
USR00348,Hugo Fuentes,hugo.fuentes472@icloud.com,1969-07-09,false,tecnología|oficina|viajes|cine,5424.03,2021-11-29
USR00349,Isabella Muñoz,isabella.muñoz270@yahoo.com,1973-04-02,false,cocina|mascotas|fitness,6359.14,2023-09-13
USR00350,Hugo Castillo,hugo.castillo374@gmail.com,1997-05-02,false,cocina|electrónica|música|libros|gaming,12061.31,2025-03-24
USR00351,Claudia Moreno,claudia.moreno201@hotmail.com,1983-11-29,false,libros|mascotas|tecnología,2017.08,2024-10-18
USR00352,Iván Mendoza,ivan.mendoza805@gmail.com,1995-12-23,false,fotografía|cocina|belleza|moda|cine,900.55,2021-11-07
USR00353,Héctor Paredes,hector.paredes99@yahoo.com,1965-11-21,false,fitness|cocina|arte|belleza|juguetes,1818.56,2025-10-16
USR00354,Jorge Delgado,jorge.delgado590@proton.me,1987-11-25,false,fotografía|arte|fitness,11621.17,2024-01-05
USR00355,Laura Moreno,laura.moreno629@outlook.com,1993-04-26,false,electrónica|libros|música|fitness,12733.51,2019-10-20
USR00356,Laura Flores,laura.flores352@proton.me,1976-12-31,false,fitness|oficina|fotografía,4068.72,2023-12-28
USR00357,Adriana Castillo,adriana.castillo766@proton.me,1975-07-12,false,jardín|música|juguetes|tecnología|libros,14106.56,2019-11-24
USR00358,Camila Flores,camila.flores407@outlook.com,1989-08-08,true,hogar|deportes,395.47,2023-06-15
USR00359,Lorena Hernández,lorena.hernandez107@yahoo.com,1975-04-16,false,oficina|libros|deportes|cine,11063.9,2023-12-21
USR00360,Octavio Ramírez,octavio.ramirez135@yahoo.com,2003-10-08,false,tecnología|moda|arte,7007.9,2025-01-23
USR00361,Paula Muñoz,paula.muñoz456@proton.me,1998-08-06,false,belleza|música|electrónica,7851.9,2024-12-26
USR00362,Gabriela Álvarez,gabriela.alvarez494@yahoo.com,1983-06-29,false,deportes|electrónica|fotografía,2335.76,2019-02-13
USR00363,Carlos Fuentes,carlos.fuentes835@icloud.com,1965-05-17,false,arte|fotografía|mascotas,14204.36,2024-05-08
USR00364,Gabriela García,gabriela.garcia785@outlook.com,1990-02-23,false,fotografía|gaming|tecnología|arte|viajes,5921.28,2020-10-30
USR00365,Carmen Salinas,carmen.salinas400@icloud.com,1999-04-19,false,gaming|cocina|deportes|jardín|oficina,4270.15,2024-12-18
USR00366,Paula Navarro,paula.navarro193@yahoo.com,1969-12-14,false,música|libros,9265.94,2022-01-19
USR00367,Hugo Campos,hugo.campos504@gmail.com,1988-12-30,true,fitness|tecnología|libros,2789.06,2020-02-23
USR00368,Ricardo Reyes,ricardo.reyes129@outlook.com,1974-09-29,false,tecnología|gaming|deportes|libros|oficina,6303.65,2024-08-03
USR00369,Monica Aguilar,monica.aguilar714@hotmail.com,1967-07-08,false,fitness|deportes,11634.79,2019-10-20
USR00370,Iván Castro,ivan.castro186@gmail.com,1999-06-17,false,cocina|cine|tecnología,5771.97,2023-12-20
USR00371,Daniela López,daniela.lopez204@proton.me,1979-01-01,false,hogar|automóviles|viajes|mascotas|cine,2379.17,2019-06-22
USR00372,Silvia Muñoz,silvia.muñoz534@proton.me,1978-05-28,false,cocina|mascotas,5406.4,2019-08-02
USR00373,Ernesto Díaz,ernesto.diaz997@yahoo.com,1965-09-04,false,gaming|jardín,11915.86,2025-07-22
USR00374,Sofía Romero,sofia.romero809@proton.me,1991-09-30,false,tecnología|moda|mascotas,5570.98,2020-01-02
USR00375,Daniela Flores,daniela.flores512@proton.me,1967-09-11,true,oficina|fitness,5332.77,2020-09-22
USR00376,Hugo Herrera,hugo.herrera811@hotmail.com,1979-03-18,false,libros|mascotas,12082.88,2023-12-02
USR00377,Raúl Gómez,raul.gomez22@proton.me,1984-08-17,false,arte|libros|cocina|moda|mascotas,8141.01,2024-06-30
USR00378,Jorge Delgado,jorge.delgado192@gmail.com,1988-10-29,false,fitness|electrónica|cocina|música,6740.76,2021-12-14
USR00379,Iván Castillo,ivan.castillo465@proton.me,1973-04-28,true,automóviles|cine,9296.02,2023-01-31
USR00380,Adriana Campos,adriana.campos245@icloud.com,1995-08-25,false,deportes|belleza|cine|viajes,11486.01,2020-09-23
USR00381,Mariana Vargas,mariana.vargas331@gmail.com,2002-06-19,false,fitness|hogar|juguetes|automóviles|deportes,2679.58,2019-05-09
USR00382,Jorge Pérez,jorge.perez498@proton.me,1986-12-23,false,hogar|moda|cine,736.28,2021-06-23
USR00383,Rafael Figueroa,rafael.figueroa73@gmail.com,1985-12-30,true,viajes|mascotas,5413.89,2023-08-31
USR00384,Monica Figueroa,monica.figueroa60@gmail.com,1974-09-08,true,automóviles|moda|deportes|fotografía,1518.38,2021-08-04
USR00385,Iván Moreno,ivan.moreno195@icloud.com,1998-08-10,false,automóviles|gaming|música,11191.63,2025-06-19
USR00386,Sergio Rojas,sergio.rojas470@proton.me,1972-02-05,false,hogar|música|juguetes|cine|fitness,14002.8,2022-07-14
USR00387,Verónica Mendoza,veronica.mendoza866@icloud.com,1989-06-23,false,jardín|oficina|fitness|gaming,5625.95,2025-03-03
USR00388,Silvia Ortiz,silvia.ortiz369@icloud.com,1965-09-25,false,electrónica|cine|tecnología|moda|fotografía,14901.18,2022-05-21
USR00389,Carlos Jiménez,carlos.jimenez228@icloud.com,1987-12-08,false,fitness|tecnología|cocina,1414.31,2024-02-29
USR00390,Sergio Torres,sergio.torres142@yahoo.com,2001-05-20,false,arte|juguetes|gaming|belleza,1378.58,2023-06-26
USR00391,Arturo Díaz,arturo.diaz752@hotmail.com,1986-11-26,true,fitness|mascotas,8928.47,2022-05-15
USR00392,José Delgado,jose.delgado391@yahoo.com,2001-08-28,false,moda|fitness,6247.83,2020-05-08
USR00393,Adriana Cruz,adriana.cruz766@yahoo.com,1988-07-10,true,cine|moda,4789.75,2025-05-02
USR00394,Valentina Mendoza,valentina.mendoza515@outlook.com,1998-10-09,true,libros|moda|cine,3331.28,2022-04-01
USR00395,Andrea Torres,andrea.torres136@yahoo.com,1968-10-25,false,deportes|mascotas|moda|cine,7527.35,2020-06-18
USR00396,César Ramírez,cesar.ramirez493@icloud.com,1992-08-19,false,mascotas|cine|viajes,3634.73,2021-12-26
USR00397,Adriana Gutiérrez,adriana.gutierrez332@outlook.com,1981-05-21,false,hogar|jardín,2857.35,2022-11-12
USR00398,Rafael Salinas,rafael.salinas25@outlook.com,1967-01-06,false,música|arte|electrónica|libros,2995.28,2023-03-12
USR00399,Valentina Hernández,valentina.hernandez116@yahoo.com,1965-08-14,false,gaming|libros,10406.93,2020-03-31
USR00400,Gabriela Medina,gabriela.medina483@proton.me,1989-02-18,false,fitness|viajes,3057.02,2024-11-13
USR00401,César Ortiz,cesar.ortiz562@yahoo.com,1972-08-22,true,oficina|libros|tecnología|cine|moda,4260.2,2025-12-06
USR00402,Paula Martínez,paula.martinez477@proton.me,1977-03-04,false,deportes|cine,12964.23,2019-03-20
USR00403,Ricardo Salinas,ricardo.salinas396@yahoo.com,1986-09-28,true,cine|automóviles|hogar,2796.26,2024-08-12
USR00404,Patricia Muñoz,patricia.muñoz949@icloud.com,1978-09-05,false,moda|gaming,7348.99,2020-10-05
USR00405,María Álvarez,maria.alvarez701@yahoo.com,2001-06-03,true,arte|fotografía|gaming|automóviles,9386.89,2023-05-05
USR00406,María Muñoz,maria.muñoz972@proton.me,1971-02-27,true,gaming|libros|fitness|cine,10948.34,2024-11-02
USR00407,Beatriz Campos,beatriz.campos894@outlook.com,1979-01-06,false,jardín|gaming|libros,6737.54,2020-06-23
USR00408,Camila Salinas,camila.salinas142@hotmail.com,1984-04-17,false,libros|fotografía|automóviles,9843.48,2025-05-02
USR00409,Andrés Mendoza,andres.mendoza70@hotmail.com,1997-08-13,true,música|fitness,11481.53,2023-08-23
USR00410,Javier Jiménez,javier.jimenez454@hotmail.com,1966-03-06,false,libros|viajes|hogar|oficina,9084.07,2025-11-13
USR00411,Roberto Núñez,roberto.nuñez238@proton.me,1999-12-25,false,tecnología|arte|deportes,2011.3,2025-10-12
USR00412,Héctor Figueroa,hector.figueroa666@hotmail.com,1972-05-07,false,música|cine|mascotas|belleza,3394.1,2023-08-01
USR00413,César García,cesar.garcia948@gmail.com,1972-12-11,false,jardín|gaming|viajes|belleza,13006.94,2024-06-29
USR00414,Hugo Mendoza,hugo.mendoza888@proton.me,1979-01-14,false,gaming|jardín|cine|moda|belleza,9172.57,2025-05-31
USR00415,Rafael Herrera,rafael.herrera538@outlook.com,1985-06-30,true,automóviles|hogar,13166.7,2021-10-03
USR00416,Lorena Herrera,lorena.herrera406@icloud.com,1999-04-29,true,belleza|cine,2847.76,2023-12-06
USR00417,Andrea Jiménez,andrea.jimenez793@icloud.com,1967-06-13,false,electrónica|música|jardín|fotografía,6953.68,2024-01-25
USR00418,Laura Ríos,laura.rios116@outlook.com,1983-07-21,false,juguetes|belleza|libros,6763.29,2021-01-02
USR00419,Patricia Guerrero,patricia.guerrero919@yahoo.com,1996-01-12,false,electrónica|deportes|cocina,10775.62,2020-05-21
USR00420,Laura Sánchez,laura.sanchez724@outlook.com,1989-09-08,false,arte|deportes|automóviles|cine|música,658.59,2020-11-30
USR00421,Natalia Delgado,natalia.delgado893@proton.me,1967-04-21,false,música|libros|oficina,4620.93,2024-01-02
USR00422,Ricardo Paredes,ricardo.paredes186@gmail.com,1992-12-05,false,libros|viajes,183.12,2024-07-31
USR00423,Sandra Herrera,sandra.herrera827@hotmail.com,1974-09-24,false,oficina|mascotas,6806.08,2023-12-15
USR00424,Laura Núñez,laura.nuñez615@yahoo.com,1992-10-20,false,gaming|belleza,733.78,2020-08-30
USR00425,Ana Salinas,ana.salinas358@proton.me,1990-12-07,false,libros|moda,4966.67,2019-12-26
USR00426,Ana Pérez,ana.perez427@hotmail.com,1985-06-05,false,música|fotografía|belleza,13972.2,2020-01-17
USR00427,Adriana Jiménez,adriana.jimenez331@yahoo.com,1986-02-13,false,cine|deportes|jardín|juguetes,1830.35,2022-01-29
USR00428,Natalia Fuentes,natalia.fuentes424@icloud.com,1997-09-25,true,viajes|moda|hogar,7254.94,2025-10-13
USR00429,Carmen Vargas,carmen.vargas438@icloud.com,1990-03-29,false,cocina|automóviles|arte|libros,7795.59,2024-07-31
USR00430,Sandra Rivera,sandra.rivera905@gmail.com,1966-01-28,false,fotografía|viajes|tecnología,9381.91,2020-04-28
USR00431,Silvia Díaz,silvia.diaz819@gmail.com,1993-09-26,false,jardín|moda|fitness|arte|viajes,10350.26,2021-11-08
USR00432,Luis Jiménez,luis.jimenez308@outlook.com,1997-06-30,true,tecnología|hogar|fitness|belleza,12480.64,2021-03-05
USR00433,Natalia Ruiz,natalia.ruiz945@proton.me,1985-08-30,false,mascotas|moda|libros|oficina|belleza,6937.05,2023-08-23
USR00434,Silvia Martínez,silvia.martinez856@hotmail.com,1990-11-26,false,juguetes|fitness|belleza|tecnología,11993.03,2022-12-19
USR00435,Luis Torres,luis.torres288@proton.me,1988-12-19,false,fitness|cine,8564.72,2023-05-15
